ID,account_type,gender,age,region_code,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,emi_active,cc_cons
15581,current,M,30,911,3882.54,2032,51011,4713.69,15794.6,3808,12,84,7,3,62,34,352000,1,1,1,1,3247.5,29479,3000,-5715.49023,25861.52,8836,90,35,57941,10612.14,85067.36,0,12,28367,134242.62,92893,3,50,1075000,Y,27028.43,20025
15335,current,M,35,516,6473.9,1776.87,18286.03,916.59,31402.385,14101.71,12,23,49,21,12,11,104000,1,1,1,1,3549.85,274285.17,20887,-5998.43994,45382.38,302378.04,103,7,159993,75922,57234.88,30,5,22026,10019.76,44535,2,11,7638,Y,1780.73,298172
7784,current,M,33,505,2280,2602,14321.7,2071.43,17137.14,1891,57,43,4,47,38,44,17000,1,1,1,1,0.35,98110,16004,20324,11306,81394,77,3,19026,43195.36,20631,1,20,19962,31784.32,21381.03,36,103,26523,Y,78896.45,90729
2898,saving,M,55,958,1026.16,208.55,13130.1,17917,13054.095,7597,6,34,74,60,25,3,53000,1,1,1,1,328504.5,234459.4,731,553,42177.31,75871,7,1,11913,28959.54,17946.05,43,81,33533,60084.48,130232.9,3,7,156363,Y,2041.8,401151
17194,saving,F,55,465,2887.03,9836,400.82,1594,12234,2075.52,60,3,20,42,9,54,362000,1,1,1,1,12869465,95658,25524,1500,45779.03,34452,43,55,16594,24525.94,4237,70,108,95241,47220,116082,2,7,59403,Y,22219.32,4425
7718,current,M,47,573,1717.5,25214,3050.45,17735.75,4495.48,2351,57,23,13,25,5,13,528000,1,1,1,1,871.5,16363,130000,6916,20714,21612,91,43,22309,61830.02,63675,6,20,87332,123261.01,17873,10,38,34672,Y,25260.75,12791
9421,current,M,35,233,1046,1414,2745.69,14130,12360,3762,8,99,35,1,37,98,402000,1,1,1,1,127004.3,429273.4,1036,0,238940,129692,2,27,32302,21484.29,45068.5,17,78,15,37977,23650,36,12,252206,Y,13740.99,8155
14245,current,M,33,743,19816.13,4164,27398.18,453.72,3591.965,160,4,42,44,50,12,22,300000,1,1,1,1,1238.65,100934,925,20513,146201.24,239.82,67,35,17207,11265.67,26513.28,6,108,11781,54597.39,79156,94,103,69000,Y,1164.39,315171
14254,saving,F,32,802,84321.25,2266,9354,22378,4673.48,1086.4,10,10,102,1,2,98,191000,1,1,1,1,33111020,117890,8417,-3625,20089.25,106628,42,9,52775,5494,90785.07,23,9,27375,280108.89,39331,7,38,24227.33,Y,100158.37,12628
15311,current,M,35,937,3890.5,421,6008.54,1009,17974,566,3,83,32,53,3,34,173000,1,1,1,1,690857.42,95081,4699,-5998.43994,15866.25,369031,91,1,185485,56424.94,24342.31,0,63,36620,62019.57,36097,3,50,536,Y,15322.87,11437
13603,current,M,47,593,856.8,8272.19,52596.5,1055.76,1305.14,10111.2,24,36,74,57,1,98,167000,1,1,1,1,9646.5,138475.4,24619,6441,43881.06,53595,10,3,22215,28113.5,28019,6,25,51585,163992.7,5837,4,73,15543,Y,395.26,15108
13907,current,M,28,539,3129.12,1626,2187.14,5282,25946,1315,57,11,35,3,1,36,19000,1,1,1,1,84.65,278360.16,519,-5439,254453,111361.91,7,4,14224,263711.06,168674.34,1,67,40692,8268.1,199264.7,3,40,16255,Y,2165.93,3268
19454,current,M,37,958,739.96,679,3509.16,11035.24,11077,3302,60,9,23,50,2,4,147000,1,1,1,1,4720,1187335.5,19400,1954,25210.23,71114.5,18,7,19052,25869.09,103436,50,24,428.03,94280.88,61092.1,21,58,11705,Y,6073.28,9219
15743,current,M,33,802,1908,1259.34,25418.75,9404.63,848,6480,2,37,5,1,2,8,429000,1,1,1,1,115407,232235.65,2644,1444,110822.36,14880,37,9,39628,76060.07,140099.51,4,20,19019,59922.45,38518,40,3,75902,Y,126.51,14279
4231,current,M,37,595,12922.75,938.55,1113,5991,27733.805,2942.22,14,99,82,8,55,10,75000,1,1,1,1,9649.6,760470.3,10271,3897,30181.11,40474,79,1,132489,30374.76,46446.76,43,11,83688,77069.8,77935.86,3,63,54485,Y,4536.83,15413
9555,current,M,32,249,621,2998.53,7433.92,961,2704.22,537.67,5,10,44,48,15,34,233000,1,1,1,1,197067.2,157624.24,100000,903,64100.83,47049,59,17,24270.27,54531.86,76919,3,4,41051.55,68497.81,23559,40,0,25935,Y,2896.73,744
17279,current,M,38,945,11379,5295.04,12735.58,4400.9,9595.5,21126,26,77,44,1,2,8,263000,1,1,1,1,54860.05,31000,925,14509,42501.42,25128,11,7,41879.03,57346,77120.86,11,8,3480000,49381.85,65682,3,10,14344,Y,4809.75,1605
1001,current,M,46,684,2480,1919,28145.3,2133.55,15408,5296,67,23,10,4,60,9,255000,1,1,1,1,3299447.136,119831,4699,977,16307.88,59201.37,42,6,53549,22416.89,60029,19,7,158430,209316.81,20210,43,21,25382,Y,952.26,118878
1484,current,M,55,249,9698.96,9214,15448.84,4934.88,6967.5,293,7,2,13,22,3,10,378000,1,1,1,1,293418.75,71256,3975,-6301,48263.06,45132,69,2,20962,33906.35,171945,2,8,120.23,55722,34379,7,15,41164,Y,7607.69,19122
4054,current,F,66,270,11643,5286,3037,570.66,4495.48,3684,1,99,46,3,6,68,199999,1,1,1,1,1900,1475000,508,3735,19240.74,91119,42,1,96954,48716.91,111328,50,13,70086,26379.82,261432,3,83,22349,Y,1696.09,2120
18433,current,M,58,963,4372,268,9393.83,2199.87,6169,8540.5,6,77,78,1,5,11,362000,1,1,1,1,331.2,16671,550,-4664,41575.42,60610.42,46,1,33909,13962.21,17249,6,82,28765,16447.29,29573.25,11,63,31449,Y,5458.3,15758
16589,current,M,44,488,6484.98,887,1934.54,573,2969,6843,19,36,30,21,1,4,340000,1,1,1,1,48624.7,3084.5,639,12163,82276.48,75951.32,103,26,3375,55834.03,119107,1,6,2090,376108.78,12387,10,83,43627,Y,1133.94,10555
18343,current,M,33,370,5316.76,1994,9244.96,2668,3805.75,5474,6,19,89,50,6,5,100000,1,1,1,1,139323.25,100934,43798,4795,6203,54440.25,35,0,31914,2627,193881,9,8,37782,18140.58,31202,10,103,41414,Y,2877.33,6798
2616,current,M,37,799,5287.15,1974,15767.77,1995,8373.31,30020,44,30,72,17,6,6,670000,1,1,1,1,566914,385218.7,1052,0,39686.84,35839,94,26,24889,173599.76,22338.5,6,7,24906,111929.33,404,40,21,15868,Y,288.38,11153
15145,current,M,38,466,21119.5,3444.37,6919.61,4759,42303,2372,1,39,1,82,4,98,393000,1,1,1,1,47.45,12000,68000,1332,142487,438.82,36,4,38784,13444.03,31649.83,10,20,193000,82706.27,8789.59,2,38,291043,Y,2687.4,13837
4835,current,M,29,265,7797.42,11056,6371,4728,5533.74,22633.42,29,65,6,3,2,3,263000,1,1,1,1,102.95,31730.49,678,-6885,7,16874,11,3,32571,18605,163475.5,1,25,202236.98,73408.75,78486,2,11,87122,Y,262.41,13339
12193,current,M,47,867,15221.74,41324,2597.17,738.17,9660.92,1773,10,23,82,2,18,3,483000,1,1,1,1,1038501.78,76365.24,68000,-6281.37988,35206,68998.88,90,4,70784,75106.32,38262,1,171,74797,24959.27,21752,40,3,19942,Y,8760.32,4745
3577,current,M,29,583,917,25448.84,1762.7,431,993.04,27928.67,101,37,7,1,5,42,120500,1,1,1,1,396036.49,446457,527,0,162846.28,32251.81,10,9,28043,21060.5,194,2,23,61446,20999,11203,6,113,28590,Y,6170.93,118452
5226,current,M,33,865,36794.84,1763,7591.59,3572.1,14989.48,1004,1,4,13,3,4,22,306000,1,1,1,1,154363.25,141473.07,19176,5340,38735.87,27886,74,7,53019,92680,91769,2,108,21690,46871.14,57421,3,24,31964,Y,1332.19,7988
5826,current,M,63,249,13516,5109,16500.64,4906,4196,564,59,85,135,5,51,41,204000,1,1,1,1,127004.3,15957,51520,20790,128675.1,44822,70,26,37083,86040.94,140278,9,7,11111,80146,36525,94,64,58203,Y,9337.06,99719
12399,current,F,37,805,4605.99,20743,53798.97,1409.05,10260,1694,10,18,4,1,2,81,47000,1,1,1,1,5383.25,87578,300500,3897,79085,310321,46,3,17160,77541.85,20316,70,2,19180,38264,120035,12,124,24835,Y,5708.13,307945
13627,current,M,37,331,15357.33,3261,8438.29,11242,7376.9,431.28,7,10,7,1,3,42,147000,1,1,1,1,75240.45,3,631,8723,61911,30549,16,1,29427,101301.77,35805,50,20,118523,137119.36,122362,21,35,28707,Y,2829.86,292562
12558,current,M,46,966,3710.08,18099,12211.63,13711,6331,2306,25,99,13,45,2,47,523000,1,1,1,1,12328.75,280000,48500,12174,32007.78,194285.42,1,2,650000,18360.87,171.15,7,50,86253,36586.91,412878.75,40,54,93448,Y,82111.83,8613
14973,current,M,62,558,4951.4,12601.65,30454.3,4870.59,6919,51426,1,85,60,62,14,11,315000,1,1,1,1,6440,46500,583,-5998.43994,46587.88,40900,35,3,21290,4384.5,33984,2,20,49880.32,109680.88,34568,2,1,162271,Y,6894.01,10978
13550,current,M,58,445,24810,1810,36491,952.96,29355,874.81,7,29,9,1,44,81,411000,1,1,1,1,1112.4,1194405.5,641,5773,40816.12,427895,84,3,196713,20265.75,46272.5,2,4,12944,79334.65,75928.72,2,63,34661,Y,134773.51,2622
10613,current,M,37,631,2141,6359,14283.38,3876,30468.41,42960,5,81,3,2,2,47,19000,1,1,1,1,6494.4,100934,25524,5464,9782.92,153943.75,70,9,189,86609,518583,2,20,55129,91484.41,10699.5,11,79,51150,Y,8004.35,19610
10194,current,M,29,883,18224.46,11033.51,16072.75,521.92,277,6480,56,2,16,47,63,6,197000,1,1,1,1,48230.5,100934,68000,3897,111212.34,30541,42,19,21552,2933,24404,2,87,22212,8845.55,36653.6,36,18,860,Y,8126.72,7824
6341,current,M,47,598,1951,24079.93,30284.29,1905,7217,4401.8,7,66,44,42,36,70,481000,1,1,1,1,67833.35,470000,25728,10210,5264.57,75720,7,9,56667,20430,120317,17,20,28118,13281.46,50575,22,24,55500,Y,50987.25,15893
15508,current,M,35,488,10550,3964.75,3387,1284,5450,3877.52,6,99,70,12,1,10,84000,1,1,1,1,2242.35,76157.6,731,5439,19052.25,48769,35,7,84318,474362.25,82949.72,4,81,168000,72250.67,175647,2,50,295726,Y,3241.26,12172
15661,current,F,51,799,1624.5,9354.65,3108,700.05,22111.71,3625.9,4,8,2,30,48,5,68000,1,1,1,1,48422.7,20077.53,300500,20324,10204.25,117374,55,5,35296,35206.59,73276.5,70,81,8879,48718.19,64754,6,68,58686,Y,17498.33,5206
16824,current,M,32,269,18572,18048,8213.91,3908,2811,10086,4,85,7,82,71,56,186000,1,1,1,1,630.6,54388.23,73217,1429,24426.25,5102,11,4,16242,36662,13002,2,7,23149.7,44742.25,57602,5,18,605,Y,115.18,10815
4451,current,M,29,658,11866.53,1754,2492,2696,3725,5745,2,6,3,3,4,4,371000,1,1,1,1,272677.25,25404,73217,6916,502,94497,11,3,820,8299,52200.12,5,171,25578.31,137594.14,87539.5,49,63,126970,Y,3129.17,19121
18333,saving,M,27,969,5404.22,18773,5395.5,4479,990.72,3839.03,1,26,35,18,11,9,16000,1,1,1,1,2.13,267421.4,618,7478,22356.13,1224,70,9,147194,44128.82,30832,2,46,20032,22059.38,30473.45,3,103,38130,Y,3320.35,16347
1338,current,M,33,606,24626.47,46614,108058.12,3063.44,8218.02,3649,4,22,35,1,3,9,100000,1,1,1,1,683316,242827,300500,1411,21482.29,154598,36,0,46713,47507.14,126706,9,20,14176,77011.26,25596,39,7,44956,Y,3114.3,1556
7225,saving,M,33,653,44180.55,2825.28,420,1005,43883.01,2829,9,2,50,48,38,98,256000,1,1,1,1,1359.3,25404,3975,4795,64866.5,25256,77,2,43404,306402.27,16512,1,13,40260,32445.45,29268,3,22,152743,Y,2718.74,17655
12907,saving,M,63,486,7929.62,758.42,3396,10310.76,4051.52,84874.4,19,99,13,1,3,81,568000,1,1,1,1,5308.1,355000,1526,7478,8633.55,32039,24,36,27352,17774.43,41449.5,1,24,13051,12761.02,16564,6,7,36242,Y,7493.52,8070
15729,current,M,38,307,20718,6241.47,50755.5,13439,13638.5,428.52,5,26,44,1,44,55,17000,1,1,1,1,39851.93,64491,925,-4679,345932.13,78119,4,31,26711,66172.76,49881,5,105,26701,30327.98,90382.03,8,20,66800,Y,4037.92,7322
5725,current,M,66,594,4021,1254,10926.61,4813.02,5923.3,112526,66,27,4,2,3,1,297000,1,1,1,1,28482.5,91747,33774,5439,33221.05,26072.87,147,7,210000,25535.75,54551,2,8,92775,35922,80172,62,13,509,Y,66.49,3144
7165,current,F,37,802,12211,1369.5,4919.04,2061.68,24599,15856,8,27,9,2,6,55,523000,1,1,1,1,140262.4,470000,50000,0,40521.64,9783,6,29,14599,24651.4,59663,19,14,91891,57733.08,153838,22,103,65,Y,2016.93,10025
1235,current,M,27,268,958.26,383.3,27398.18,3820,15818.22,655,19,23,1,1,2,10,13000,1,1,1,1,413540,93.35,30000,1500,58413.23,331521,9,1,20614,27911,297,1,12,24347.76,128654.83,45213.12,3,54,32549,Y,3114.3,9867
1287,current,M,30,805,14891.92,699,74533.07,10723.36,11084.38,4072,28,36,9,5,44,79,670000,1,1,1,1,4039029.9,245000,39389,4795,79608.12,73.36,35,4,15629,53166.22,14400.33,7,31,50226,40568.08,7486,117,83,12841,Y,468.69,18083
4018,saving,M,60,683,13444.46,570,1466.34,11820,20393.96,1621,9,85,60,48,6,62,169000,1,1,1,1,9542.5,184514,49975,19765,8913,18370.5,46,26,39431,107728.22,200064,3,86,34845,133176.64,58379.5,8,52,19819,Y,23757.5,11794
9582,saving,M,44,866,44046.4,8615.96,4051.5,2049,9345,2237.2,26,81,112,20,4,10,453000,1,1,1,1,15279.79,78744.56,19400,1500,59591.1,184878.96,5,13,54976,19146.32,59762,7,12,62082,500196,5318,3,9,27299,Y,12407.87,19679
5647,saving,M,56,324,5183,1725,28755.05,126,23434,23315.26,19,43,49,8,56,30,371000,1,1,1,1,233727.15,1475000,54101,6916,5798.1,24234,11,0,135601,34980.5,20353,43,2,15225,52717.12,29362.58,6,106,20841,Y,5908.78,241746
3206,current,M,44,700,25305,206,21134.32,454,1819,51074,56,2,16,7,18,55,47000,1,1,1,1,102.95,66,105000,7478,26500.2,180325.91,18,30,38887,194913,118445,4,11,69243,61533.11,17241.37,10,63,113000,Y,3580.57,123399
455,current,M,36,243,3929.64,4275.53,18303,1005,12679.5,2125.53,29,26,11,5,1,5,44000,1,1,1,1,185669.2,38173,12016,19765,25941.78,377302,55,2,28996,49007.2,23897,5,82,25918,33024.95,71659,4,79,58242,Y,8408.95,13914
19823,current,M,31,956,1007,7069,9938.1,5985,6359,2488,531,22,135,30,31,26,359000,1,1,1,1,671039.05,111500,2019,12965,83029.9,43584,82,0,16429,37294.44,154366,47,20,23726,5875,28476,3,75,879,Y,401.79,40373
6498,saving,M,35,331,61365.28,3422,3588.75,2066,8065,4957.28,15,99,13,2,17,1,358000,1,1,1,1,166331.66,2300000,4458,-5998.43994,57304.07,108866,77,1,23120,92531.51,19206,1,108,20282,128505.31,58864,36,79,2600,Y,42011.91,136021
4095,current,M,30,538,18500.54,8733.93,22301.77,794.64,5843,442,60,77,67,53,11,42,35000,1,1,1,1,18451.05,15300,12000,5730,98231.34,31813.3,90,0,35146,58494.06,2777,3,20,20588,19820.98,48357,2,11,21155,Y,544.31,3070
17871,current,M,55,353,1791,4404,5348.2,2544.52,9866.33,8672,6,5,74,21,2,62,378000,1,1,1,1,45463,52985.43,1018,12415,18102,61851.46,77,5,18520,43832.79,87096,2,104,143859,40347,38508,12,18,17999,Y,2048.14,16735
6563,current,M,40,233,1122.5,4640.8,35487.14,9082,1858.165,8150,1,1,6,24,25,37,290000,1,1,1,1,89104.12,108726,51520,5439,20059.55,30703,70,1,138000,4356.14,66672,11,69,55852,49874.63,32278,4,12,10458,Y,17109.61,165930
5830,current,M,35,866,4194.47,1628.75,4135.5,7492.01,18875.99,3589.39,26,47,13,7,1,68,581000,1,1,1,1,471.05,150000,1633,3897,32895.96,82467.51,52,7,27540,366960.01,129470,6,20,86134,11438.52,441562.92,38,13,21617,Y,16319.34,10431
4419,current,M,62,713,58824,5873,11638.78,37338,2833.6,1544,4,10,1,2,25,5,255000,1,1,1,1,104980.25,184514,25524,1444,85621.2,42928.65,11,5,31396,77243.5,86391.77,0,14,65353,14275.75,672.29,12,113,45639,Y,2406.08,7193
3174,current,F,53,966,10312,3036,2758.28,19962.5,3004.5,3096.1,1,47,46,1,25,5,124000,1,1,1,1,827.31,55000,925,3481,805706.25,337165,95,2,69280,18868,61724.52,1,67,11562,10183.56,36198,2,32,37604,Y,26879.7,17778
8633,saving,M,66,737,2417.78,58692,4794.42,1583,71597.36,1525,43,1,50,47,2,4,479000,1,1,1,1,46962.5,64491,15000,0,3043.25,54704.92,39,1,17399,16354.09,12098,4,7,35334,652712.77,18423,7,24,72317,Y,1612.3,14962
6367,current,F,47,269,2090.78,223,39289.99,2731,2312,3384.37,32,56,4,20,1,47,340000,1,1,1,1,360978.37,35000,25639,7478,48238.65,25746,46,4,40569,101041.95,103405,3,11,20942,56650.6,44035,2,18,26827,Y,4863.5,5523
19307,current,M,44,860,5041.82,1341,5621.83,7340,28407.995,21605,31,5,67,4,45,1,225000,1,1,1,1,4140,120000,48950,2337,74562,44911,67,17,246239,14198,46012,9,34,100093,17505,53555.5,21,43,30576,Y,64612.41,130797
5687,current,M,38,713,2222.98,2125,214708.77,9023,5347,2148,4,8,5,7,4,4,58000,1,1,1,1,2173459,180000,4812,2351,27496,5100.5,5,4,242348,48069.76,68780,11,49,26536,26232.43,111534.5,5,101,29690,Y,4658.01,11952
2505,current,M,32,762,48930.67,3009.8,8117.6,2971,87048,1955.52,23,36,89,23,9,4,125000,1,1,1,1,213557.15,185097.6,24619,8362,2977.58,21259,16,1,42586,16443.38,64471,2,20,40442,17197.06,17536,4,65,24028,Y,19390.71,5507
13944,current,M,53,505,4666.01,14945.78,2629.32,1810.02,2277,5898.19,12,6,7,17,12,42,403000,1,1,1,1,78472.48,3651922.3,3975,-5715.49023,1917.62,238153,1,6,36349.29,7597.44,113.73,3,63,16540,67106.54,147641.86,21,13,20859,Y,3820.31,311649
15032,current,M,34,445,147860.72,1238,55290.95,10651,2867,1132.04,14,93,11,47,2,1,98000,1,1,1,1,81872.65,132324.01,711,844,37468.25,43952,5,7,30608,30507.67,44352,16,5,15035,39380.45,1170.74,62,1,11440,Y,3190.88,17883
4260,current,M,66,244,52203.81,189,3887.65,2162.76,4477.05,389,44,65,4,45,14,13,481000,1,1,1,1,48675.31,446457,12611,14509,11246,115268,43,3,74425,31118.57,20162,47,11,12124,65566.09,369000.75,117,58,6086,Y,7378.62,11287
3732,current,M,40,249,12869.9,2666.95,2580.7,17332.82,3129.37,4620,7,39,9,21,4,2,453000,1,1,1,1,1539496.64,93.35,26241,7478,33186.12,82254,70,30,36067.46,320984.26,721703,1,81,18126,26597.51,185269,18,54,48938,Y,10633.85,1021
6750,current,F,60,355,4139,5120,24000.02,2298.56,2752.56,6196,56,77,44,25,21,1,461000,1,1,1,1,68640,100000,24094,-5998.43994,12323.93,76195,5,13,29600,21161.82,24424,2,12,35604,26693,37184.5,1,72,41121,Y,21127.13,9028
2125,current,M,42,883,12820.11,436,8703.21,16999.17,5734,23332.5,7,10,13,1,2,20,402000,1,1,1,1,15772650.74,115000,908,-5998.43994,130216.32,74541,4,36,6457,56060.5,39700.5,1,12,23490,106669.22,21786,58,10,32367,Y,4559.13,7839
5201,current,M,222,656,4286.86,795.56,22717.23,2223.6,2418.1,2696,19,11,50,12,4,2,74100,1,1,1,1,72937.76,144025,1526,844,66200.87,10325,42,31,28.75,21322.17,32094,16,63,91891,10053.75,42185,4,79,40048,Y,7005.65,297824
15841,current,M,32,314,59348.76,843.7,14183.42,1256.25,7872.45,537.67,9,11,4,19,3,2,371000,1,1,1,1,3950,143000,7162,5439,60.05,45181,52,2,334921,14674,102521.47,5,63,65741,68716.5,20796,12,50,23870,Y,530.29,4072
2603,current,M,33,974,3577.16,13761.43,6256.37,1617,30165.7,30385,28,22,70,1,1,2,371000,1,1,1,1,153935.02,13299,3792,1992,50062.31,569.5,59,0,44024,26120.1,24456,50,28,26561,86679.55,24672.97,16,120,182542,Y,11470.66,6157
6248,current,M,35,684,6446,4164,42941.84,6581,14229,3188.5,5,128,89,4,3,68,212500,1,1,1,1,126303.7,26001,10635,6613,24656.64,64252.37,69,3,47809,23282,28793,2,81,14304,26072.62,15876,22,68,1017,Y,4932.09,3219
4286,current,M,34,799,13589.5,4891,7246,7852,23512,2062,7,10,14,3,6,9,35000,1,1,1,1,1500,484729.69,1052,-6301,39243,18405,42,0,17507,49856,23692,4,108,70086,14070.61,104186,4,25,58881,Y,4790.72,15186
8544,current,F,27,966,1111,8798.39,16033.4,1149.84,9541.92,389,1,17,47,50,6,1,232000,1,1,1,1,48422.7,15000,3792,0,182554.34,14797,68,3,20480,5000.8,388.05,6,7,28233,29445,32325,7,2,115,Y,304.23,4638
17307,current,M,33,574,12001.52,13943.79,3833.25,969.35,18570,16434,56,6,74,50,4,68,249000,1,1,1,1,185669.2,52985.43,711,5439,37737.64,37914,91,13,41698,38063.07,17217,4,171,33000,35946.03,97242.79,5,113,13404,Y,1925.19,26291
13377,current,M,53,269,4463.2,1963.2,3378.65,1653,2643,1372.55,44,2,4,4,1,10,127500,1,1,1,1,31845.5,165970.9,38599,5773,100381,4120,79,17,22612,59275.84,28352,31,23,132241,19811.6,5267,117,24,57269,Y,756.28,12011
15962,current,M,66,950,8134.3,3926,16890.39,5173,14777.145,6084.8,2,23,29,7,21,30,494000,1,1,1,1,199690.5,1425000,583,1500,211744.33,19379.61,4,23,21551,28703.66,193881,70,8,19119,39441.5,22588,58,12,68583,Y,3291.24,2869
19302,current,M,58,445,12503,16410,2208.71,550.32,22890.94,4817,43,11,50,1,62,34,127500,1,1,1,1,825,992890.32,583,5439,95613.04,381710.73,2,4,41934,47253.4,40095,2,20,7672,4786.58,27646,2,83,50540,Y,235.49,17269
14202,current,M,37,884,31919.29,431.52,23612.5,10297.95,11474,2105.24,4,18,48,2,55,12,525000,1,1,1,1,58834.74,32000,925,0,13079,43675,10,19,38350,19538.43,35899,70,7,11258,27076.99,39888.5,40,72,19105,Y,4224.92,14804
17539,saving,F,33,685,1397.85,3513.34,5511.07,351.28,6290,12379,1,99,11,2,2,41,599000,1,1,1,1,27730.68,143000,2019,-5942,295,37736,89,0,44341,24835.63,439789,50,82,231101.93,16305.16,44632,6,61,27628,Y,4309.03,3367
162,current,M,40,921,61194.44,1309,697,13312,14758.87,2897,26,1,47,15,5,12,453000,1,1,1,1,3938.25,54388.23,1097,1079,22460.47,20195,11,2,16305,76414.5,55409.7,4,171,44641,82035.55,15686,40,22,95800,Y,10859.44,11628
4515,current,M,47,355,26187,3327.8,8255.9,21837.56,2704.22,3143.36,8,10,23,1,6,54,27000,1,1,1,1,4230125,172131,565,2337,142521.12,19720,11,3,49270,18961.42,59082,3,82,52950,22006.72,26086,7,14,26273,Y,6117.54,211747
3576,current,M,51,507,12125.99,16889.78,3915.36,2225,3779,937.95,19,10,47,11,71,5,302000,1,1,1,1,1424.5,390700,731,-5998.43994,45601,30011,69,2,20994,8547,45429,1,27,21241.05,96259.13,45051,6,3,29981,Y,27647.15,3667
14562,current,F,47,523,12231.61,2044.66,21611.75,13439,7822.04,239,25,26,7,24,5,13,47000,1,1,1,1,360978.37,470000,300500,6441,3732.25,67202,77,3,8019,205282.8,14952.5,42,78,16492,58925.51,12210,3,113,19971,Y,11470.66,17612
368,saving,F,44,966,836.92,106,7141.46,26717.3,10815,11432,5,9,4,3,27,80,170000,1,1,1,1,157260,3,13873,20513,23578.11,63956,62,26,30608,14930,81241,1,23,18767,236397.27,237.5,94,113,91747,Y,405.12,1356
10814,current,F,35,620,26522.92,906.89,5956.98,794.64,10844.25,1326,66,2,4,4,1,41,581000,1,1,1,1,173.8,105000,1060,9415,246.25,17385,11,1,28605,25589,28874,1,20,26324,47470.08,140166,46,22,73067,Y,2913.37,60994
8804,current,M,58,445,36494.77,3853.75,12663.75,26496.07,15354.3,9307,6,10,2,1,1,13,300000,1,1,1,1,28482.5,67555.67,28985,0,161179.54,340555,16,29,27853,126076.14,170851.63,3,12,30531,75937.61,2525.5,3,8,126115,Y,15485.18,5584
6861,current,M,35,966,13386,48138,55394.75,4051,13117.9,5773,1,3,59,5,2,55,326000,1,1,1,1,125811,71256,1567,0,37379.53,20361,35,3,41705,17431.41,26835,17,36,21800,60566.44,40427.75,3,9,23939,Y,185.53,19189
14580,current,M,222,269,10284,1635.52,5320.52,6714,9262.125,2414,7,10,1,18,4,54,466000,1,1,1,1,33784.35,111000,130000,3735,49737.01,31849,24,1,13870,24919.86,172292,1,108,57435,236598.19,17246,9,32,21434,Y,3045.41,830
16438,current,M,64,683,17852,26764.29,22167.2,1647,6551,10194,20,61,6,1,1,1,378000,1,1,1,1,360978.37,66,925,0,52707.92,41833,11,9,22054,12216,52306,5,171,82266,39644.39,7939,14,38,226905,Y,11642.04,319327
13214,current,M,37,698,36046.26,6453,2540.79,5209.75,42425.055,5309.09,26,5,72,1,8,5,252000,1,1,1,1,1377313.45,180000,694,1332,44578.6,39020,11,35,44342,3816,48339.26,43,2,65358,62562.54,35839,3,52,49383,Y,8759.92,19044
8588,current,M,35,620,5307,4214.62,4969.64,7579.5,889,13202,4,9,67,47,2,18,519000,1,1,1,1,55700,12257,711,0,65197,38938,4,23,86227,22614,302704,9,8,26205.45,53901,26851,7,21,65332,Y,416.21,16881
13074,saving,M,47,385,9174.6,9923.99,855.61,5104.4,11340,1616,19,1,11,53,1,64,421000,1,1,1,1,2595.81,152664,25000,5340,28614.88,23746.85,69,17,58876,19036.75,107615,3,13,44059,16024.9,75809,11,1,226905,Y,1137.39,4301
5592,current,M,51,864,7216.24,47895.69,5093.98,439.9,4217,246,101,26,10,1,1,55,199999,1,1,1,1,23221.65,50034.93,694,0,7117.25,115889,50,19,28029,77238.64,20023,9,13,1333,22990.88,61217,3,50,28437,Y,1514.41,19195
920,current,M,40,964,68054,2406,34113.89,3392.25,2165.07,3111,2,93,64,30,7,30,393000,1,1,1,1,58928.67,273221,33330,-4679,32737.77,129672,46,4,45404,25091.13,77262.57,5,44,26536,17039.05,58770.96,4,38,65571.5,Y,6109.97,95694
4784,current,F,35,485,19207,937.15,13705,3363.35,6714.375,63745,6,10,3,22,2,1,329000,1,1,1,1,5045.13,655638,230000,-5998.43994,74474.93,79512.37,62,30,59431,13253.75,97257.36,2,5,26163.5,55835.5,45465.55,7,103,28752.5,Y,967.45,13233
